fable_group,fable_commodity,pakistani_name_mapping,year,production_million_tonnes,imports_million_tonnes,exports_million_tonnes,balance_million_tonnes,import_value_usd,export_value_usd
SUGAR,Sugarbeet,Sugar beet,2019,0.3447,0.0,0.0,0.3447,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2020,0.3527,0.0,0.0,0.3527,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2021,0.4085,0.0,0.0,0.4085,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2022,0.43265,0.0,0.0,0.43265,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2023,0.504534,0.0,0.0,0.504534,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2024,0.789978,0.0,0.0,0.789978,0.0,0.0
SUGAR,Sugarbeet,Sugar beet,2025,,0.0,0.0,,0.0,0.0
SUGAR,Sugar raw,Derived from sugarcane,2000,2.466,0.753467049,0.000156516,3.2193105330000003,152423735.72,64431.38
SUGAR,Sugar raw,Derived from sugarcane,2001,3.198,0.54874086,0.036605986,3.710134874,121385782.0,8820531.7
SUGAR,Sugar raw,Derived from sugarcane,2002,3.655,0.052627236,0.000103475,3.707523761,9775385.08,39439.49
SUGAR,Sugar raw,Derived from sugarcane,2003,3.996,0.011277149,0.12192162,3.885355529,3250598.0,25498381.0
SUGAR,Sugar raw,Derived from sugarcane,2004,2.922,0.01251696,0.141612149,2.792904811,3317090.0,29889139.0
SUGAR,Sugar raw,Derived from sugarcane,2005,2.587,1.54189686,0.077544768,4.051352092,450345233.0,26075844.0
SUGAR,Sugar raw,Derived from sugarcane,2006,3.516,1.717309206,0.039164561,5.194144645,706263279.0,16226604.0
SUGAR,Sugar raw,Derived from sugarcane,2007,4.739,0.057256488,0.005755262,4.790501226,21892514.0,982726.0
SUGAR,Sugar raw,Derived from sugarcane,2008,3.189,0.025575083,0.331991769,2.882583314,10903404.0,93515017.0
SUGAR,Sugar raw,Derived from sugarcane,2009,3.14,0.412479154,0.004882,3.5475971540000004,189124281.0,2213527.0
SUGAR,Sugar raw,Derived from sugarcane,2010,4.146,1.343115293,0.00195175,5.487163543,816095977.0,1102852.0
SUGAR,Sugar raw,Derived from sugarcane,2011,4.6704,0.123579483,0.004392,4.789587483,84028001.0,2575695.0
SUGAR,Sugar raw,Derived from sugarcane,2012,5.0301,0.009298831,0.467219121,4.5721797099999995,6632928.0,163547986.0
SUGAR,Sugar raw,Derived from sugarcane,2013,5.5876,0.009787949,1.131803944,4.465584005,5920262.0,492372417.0
SUGAR,Sugar raw,Derived from sugarcane,2014,5.139600000000001,0.01262311,0.737535861,4.414687249,7261950.0,291458226.0
SUGAR,Sugar raw,Derived from sugarcane,2015,5.0821000000000005,0.120407947,1.630770283,3.571737664000001,6170871.0,234355719.0
SUGAR,Sugar raw,Derived from sugarcane,2016,7.0054,0.01014595,0.308631151,6.706914799,4843975.0,126783638.0
SUGAR,Sugar raw,Derived from sugarcane,2017,6.580100000000001,0.009586916,0.85769915,5.7319877660000005,5327448.53,344566106.3
SUGAR,Sugar raw,Derived from sugarcane,2018,5.2108,0.00820162,1.36281214,3.8561894800000003,4026793.6,386396949.2
SUGAR,Sugar raw,Derived from sugarcane,2019,4.8198,0.0083623,0.683230084,4.144932216,3723472.32,220534693.38
SUGAR,Sugar raw,Derived from sugarcane,2020,5.6312,0.308160004,0.004159,5.9352010040000005,129526036.47,1562284.36
SUGAR,Sugar raw,Derived from sugarcane,2021,7.8675,0.34007551,6.3e-05,8.207512509999999,197974494.55,11987.53
SUGAR,Sugar raw,Derived from sugarcane,2022,6.6574,0.00836784,0.0,6.66576784,5856131.57,0.0
SUGAR,Sugar raw,Derived from sugarcane,2023,7.8675,0.0043969,0.271514166,7.600382733999999,3999471.06,125734264.85
SUGAR,Sugar raw,Derived from sugarcane,2024,,0.00396097,0.68975636,,3520250.31,341941943.46
SUGAR,Sugar raw,Derived from sugarcane,2025,,0.33788829,0.1448937,,176299449.02,68494415.79
FIBERINDUS,Cotton lint,Cotton Lint,2000,1.824423,0.047190037,0.138008667,1.73360437,50055160.95,151256696.31
FIBERINDUS,Cotton lint,Cotton Lint,2001,1.8041420000000006,0.123075621,0.103260009,1.8239576120000005,162902777.81,120479806.69
FIBERINDUS,Cotton lint,Cotton Lint,2002,1.7358019999999998,0.200951883,0.074150606,1.8626032769999998,304804387.21,67717815.72
FIBERINDUS,Cotton lint,Cotton Lint,2003,1.708109,0.204305,0.0455,1.866914,293135536.0,50840687.0
FIBERINDUS,Cotton lint,Cotton Lint,2004,2.4250840000000005,0.384998,0.04002,2.7700620000000002,522782246.0,49836084.0
FIBERINDUS,Cotton lint,Cotton Lint,2005,2.213213,0.361881,0.092311,2.482783,482433113.0,88074382.0
FIBERINDUS,Cotton lint,Cotton Lint,2006,2.185554,0.351664,0.113610447,2.423607553,400444910.0,68991552.0
FIBERINDUS,Cotton lint,Cotton Lint,2007,1.9813669999999999,0.629494735,0.061703014,2.549158721,885007131.0,63710986.0
FIBERINDUS,Cotton lint,Cotton Lint,2008,2.00923,0.774325992,0.110533,2.673022992,1164529420.0,135053930.0
FIBERINDUS,Cotton lint,Cotton Lint,2009,2.1952779999999996,0.316184062,0.164893633,2.3465684289999995,480417704.0,190127974.0
FIBERINDUS,Cotton lint,Cotton Lint,2010,1.948217,0.37887,0.141711196,2.185375804,762068780.0,248873484.0
FIBERINDUS,Cotton lint,Cotton Lint,2011,2.31115,0.248726181,0.158004075,2.401872106,824819787.0,380262298.0
FIBERINDUS,Cotton lint,Cotton Lint,2012,2.2152190000000007,0.242769,0.224861,2.2331270000000005,565050885.0,377425021.0
FIBERINDUS,Cotton lint,Cotton Lint,2013,2.170713,0.3758,0.136176,2.410337,757341297.0,232946883.0
FIBERINDUS,Cotton lint,Cotton Lint,2014,2.373132,0.238132,0.11582,2.4954440000000004,521701731.0,191337931.0
FIBERINDUS,Cotton lint,Cotton Lint,2015,1.685958,0.275415,0.070277,1.891096,543806345.0,105847595.0
FIBERINDUS,Cotton lint,Cotton Lint,2016,1.814002,0.334557123,0.024606,2.123953123,580551937.0,41158430.0
FIBERINDUS,Cotton lint,Cotton Lint,2017,2.030752,0.479611757,0.036931,2.4734327570000003,761457517.33,60979014.78
FIBERINDUS,Cotton lint,Cotton Lint,2018,1.676336,0.606328357,0.011854,2.270810357,1048971317.05,19484182.76
FIBERINDUS,Cotton lint,Cotton Lint,2019,1.5551769999999998,0.400034379,0.016028,1.939183379,708510584.64,22360820.14
FIBERINDUS,Cotton lint,Cotton Lint,2020,1.200863,0.818826746,0.001775,2.017914746,1315557450.27,2238437.02
FIBERINDUS,Cotton lint,Cotton Lint,2021,1.415896,0.903459,0.002056,2.3172989999999998,1766994686.5,3819795.38
FIBERINDUS,Cotton lint,Cotton Lint,2022,0.8346762,0.783103,0.012709,1.6050702,1937503915.29,17188182.15
FIBERINDUS,Cotton lint,Cotton Lint,2023,1.7378488,0.414413174,0.03236,2.119901974,913223092.04,57139748.3
FIBERINDUS,Cotton lint,Cotton Lint,2024,1.2043344,0.372059466,0.001988,1.574405866,743930058.38,3559471.87
FIBERINDUS,Cotton lint,Cotton Lint,2025,,0.83327,0.001651,,1498632676.39,2859927.75
FIBERINDUS,Jute,Jute,2000,2.2e-05,0.115393,0.000325995,0.115089005,25373751.0,204341.64
FIBERINDUS,Jute,Jute,2001,2.1000000000000002e-05,0.064630456,3.6101e-05,0.064615355,17057437.0,44340.0
FIBERINDUS,Jute,Jute,2002,0.0,0.088725473,2.812e-06,0.088722661,23280279.0,3942.0
FIBERINDUS,Jute,Jute,2003,0.0,0.122531,0.002273212,0.120257788,28644393.0,770605.0
FIBERINDUS,Jute,Jute,2004,0.0,0.129449,0.003058,0.126391,30532997.0,1343665.0
FIBERINDUS,Jute,Jute,2005,0.0,0.123674,0.003602,0.12007200000000001,38804723.0,1630197.0
FIBERINDUS,Jute,Jute,2006,0.0,0.115809795,0.002807,0.11300279499999999,46155130.0,1213756.0
FIBERINDUS,Jute,Jute,2007,0.0,0.12318,0.001645,0.121535,46344134.0,888378.0
FIBERINDUS,Jute,Jute,2008,0.0,0.143643,0.000113,0.14353,59037712.0,58601.0
FIBERINDUS,Jute,Jute,2009,0.0,0.113696,6e-06,0.11369,53813498.0,9588.0
FIBERINDUS,Jute,Jute,2010,0.0,0.089297943,0.015894,0.073403943,67808248.0,39032.0
FIBERINDUS,Jute,Jute,2011,3e-06,0.096605687,0.009888,0.086720687,69551494.0,118969.0
FIBERINDUS,Jute,Jute,2012,2e-06,0.093906029,0.000145,0.093763029,47349089.0,135641.0
FIBERINDUS,Jute,Jute,2013,0.0,0.084858,5.2e-05,0.084806,43545869.0,20035.0
FIBERINDUS,Jute,Jute,2014,0.0,0.073595,1.4e-05,0.073581,39807456.0,12413.0
FIBERINDUS,Jute,Jute,2015,0.0,0.06662,0.0,0.06662,40763121.0,0.0
FIBERINDUS,Jute,Jute,2016,0.0,0.047104,6.8e-05,0.047036,33688422.0,17673.0
FIBERINDUS,Jute,Jute,2017,0.0,0.078314,0.000258,0.078056,49061675.2,12086.42
FIBERINDUS,Jute,Jute,2018,0.0,0.090650431,0.0,0.090650431,48413681.34,0.0
FIBERINDUS,Jute,Jute,2019,0.0,0.044361,0.0002,0.044161,23664514.51,318.11
FIBERINDUS,Jute,Jute,2020,0.0,0.067307224,2.2e-05,0.067285224,46910085.23,1449.65
FIBERINDUS,Jute,Jute,2021,0.0,0.062248,3e-06,0.062244999999999995,63019220.95,3231.44
FIBERINDUS,Jute,Jute,2022,,0.058324,6e-06,,57061019.08,4779.85
FIBERINDUS,Jute,Jute,2023,,0.052362,0.00047,,40107825.22,3815.09
FIBERINDUS,Jute,Jute,2024,,0.031169,7e-06,,22343748.0,6895.03
FIBERINDUS,Jute,Jute,2025,,0.012637,2e-06,,10289947.43,227.39
FIBERINDUS,Rubber,Not grown in Pakistan,2000,,0.027825905,5e-09,,21448497.89,390.0
FIBERINDUS,Rubber,Not grown in Pakistan,2001,,0.032263044,1.585e-06,,19901488.0,2153.0
FIBERINDUS,Rubber,Not grown in Pakistan,2002,,0.034742344,0.000147879,,23766225.83,106277.0
FIBERINDUS,Rubber,Not grown in Pakistan,2003,,0.045513934,0.0,,38251997.0,0.0
FIBERINDUS,Rubber,Not grown in Pakistan,2004,,0.045526227,8.2e-05,,41268913.0,50732.0
FIBERINDUS,Rubber,Not grown in Pakistan,2005,,0.045711806,0.0,,54960064.0,0.0
FIBERINDUS,Rubber,Not grown in Pakistan,2006,,0.046576721,0.0,,66469318.0,0.0
FIBERINDUS,Rubber,Not grown in Pakistan,2007,,0.042747041,4.62e-06,,69721843.0,8272.0
FIBERINDUS,Rubber,Not grown in Pakistan,2008,,0.040210336,2.281e-06,,90024879.0,5079.0
FIBERINDUS,Rubber,Not grown in Pakistan,2009,,0.029163067,0.00012158,,54652735.0,379211.0
FIBERINDUS,Rubber,Not grown in Pakistan,2010,,0.033995744,6.691e-06,,89358851.0,13036.0
FIBERINDUS,Rubber,Not grown in Pakistan,2011,,0.027624259,2.4923e-05,,97754594.0,125778.0
FIBERINDUS,Rubber,Not grown in Pakistan,2012,,0.025975752,4.9606e-05,,68751254.0,119987.0
FIBERINDUS,Rubber,Not grown in Pakistan,2013,,0.028954001,2.0201e-05,,66911660.0,43490.0
FIBERINDUS,Rubber,Not grown in Pakistan,2014,,0.039323677,2.4812e-05,,66201793.0,73426.0
FIBERINDUS,Rubber,Not grown in Pakistan,2015,,0.029571712,6.055e-05,,50966619.0,68793.0
FIBERINDUS,Rubber,Not grown in Pakistan,2016,,0.023290535,1.8345e-05,,59301448.0,53976.0
FIBERINDUS,Rubber,Not grown in Pakistan,2017,,0.035430236,6.745e-06,,87204831.36,19566.93
FIBERINDUS,Rubber,Not grown in Pakistan,2018,,0.028302579,9.233e-06,,83336877.46,25471.07
FIBERINDUS,Rubber,Not grown in Pakistan,2019,,0.033768445,6.226e-06,,74225864.87,14169.16
FIBERINDUS,Rubber,Not grown in Pakistan,2020,,0.040257666,4.049e-06,,75034739.89,10082.28
FIBERINDUS,Rubber,Not grown in Pakistan,2021,,0.057827703,9.947e-06,,104643923.37,18032.26
FIBERINDUS,Rubber,Not grown in Pakistan,2022,,0.05152541,3.1558e-05,,97789505.25,60275.53
FIBERINDUS,Rubber,Not grown in Pakistan,2023,,0.071241116,0.000114732,,113822992.12,103205.39
FIBERINDUS,Rubber,Not grown in Pakistan,2024,,0.069552877,3.876e-06,,139376881.1,9042.19
FIBERINDUS,Rubber,Not grown in Pakistan,2025,,0.087442181,6.75e-06,,171600827.85,6565.37
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2000,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2001,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2002,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2003,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2004,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2005,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2006,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2007,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2008,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2009,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2010,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2011,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2012,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2013,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2014,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2015,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2016,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2017,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2018,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2019,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2020,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2021,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2022,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2023,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2024,,,,,,
FIBERINDUS,Other hard fibers,"Abaca, sisal — not in Pakistan",2025,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2000,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2001,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2002,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2003,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2004,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2005,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2006,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2007,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2008,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2009,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2010,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2011,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2012,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2013,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2014,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2015,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2016,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2017,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2018,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2019,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2020,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2021,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2022,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2023,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2024,,,,,,
FIBERINDUS,Other soft fibers,Not grown in Pakistan,2025,,,,,,
OLSOIL,Cotton (seed),Seed Cotton,2000,,,,,,
OLSOIL,Cotton (seed),Seed Cotton,2001,,,,,,
OLSOIL,Cotton (seed),Seed Cotton,2002,,,,,,
OLSOIL,Cotton (seed),Seed Cotton,2003,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2004,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2005,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2006,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2007,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2008,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2009,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2010,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2011,,0.0,0.0,,0.0,0.0
OLSOIL,Cotton (seed),Seed Cotton,2012,,0.0,1.957e-05,,0.0,5407.0
OLSOIL,Cotton (seed),Seed Cotton,2013,,5.93e-07,0.004682139,,749.0,2202998.0
OLSOIL,Cotton (seed),Seed Cotton,2014,,7.7951e-05,0.003960217,,240501.0,1366956.0
OLSOIL,Cotton (seed),Seed Cotton,2015,,1.07e-07,0.000115221,,104.0,68297.0
OLSOIL,Cotton (seed),Seed Cotton,2016,,0.000145,1.7124e-05,,29437.0,7484.0
OLSOIL,Cotton (seed),Seed Cotton,2017,,5.266e-06,6.759e-06,,7641.4,2736.71
OLSOIL,Cotton (seed),Seed Cotton,2018,,0.0,6.218e-06,,0.0,20488.35
OLSOIL,Cotton (seed),Seed Cotton,2019,,0.0,1.3632e-05,,0.0,33751.54
OLSOIL,Cotton (seed),Seed Cotton,2020,,0.0,4.701e-06,,0.0,11385.93
OLSOIL,Cotton (seed),Seed Cotton,2021,,8e-08,5.1e-06,,771.68,9848.67
OLSOIL,Cotton (seed),Seed Cotton,2022,,0.0,0.000344185,,0.0,91854.9
OLSOIL,Cotton (seed),Seed Cotton,2023,,0.0,8.048e-06,,0.0,42572.06
OLSOIL,Cotton (seed),Seed Cotton,2024,,0.0,6.09e-07,,0.0,19865.68
OLSOIL,Cotton (seed),Seed Cotton,2025,,0.0,5.47e-07,,0.0,16696.89
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2000,,0.3983937,0.001043454,,78318428.0,142483.13
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2001,,0.35833223,7.065e-05,,73752382.59,20859.68
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2002,,0.51363425,0.000943662,,127553675.0,222742.9
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2003,,0.521993103,0.0012759,,158137493.0,424666.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2004,0.21580000000000002,0.594447897,0.001107662,0.809140235,186404388.0,409806.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2005,0.18080000000000002,0.953510068,0.00146097,1.132849098,292120705.0,388827.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2006,0.221,0.838097341,0.00121554,1.057881801,253012926.0,391810.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2007,0.1851,0.908581032,0.001534088,1.0921469439999998,385461010.0,560740.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2008,0.1989,0.469049497,0.003516741,0.664432756,310496990.0,2243962.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2009,0.16219999999999998,0.606550742,0.002063408,0.766687334,279611330.0,1366702.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2010,0.19190000000000002,1.103375895,0.002007234,1.2932686610000002,546728714.0,881327.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2011,0.1789,0.779616701,0.001978374,0.956538327,505039740.0,988118.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2012,0.22030000000000002,0.763049301,0.00520589,0.978143411,492441694.0,1609406.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2013,0.2307,0.512160089,0.011844043,0.731016046,322683662.0,5533915.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2014,0.21580000000000002,1.003717085,0.001146137,1.2183709479999998,559027104.0,429503.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2015,0.194,0.600975412,0.000277069,0.7946983430000001,371752813.0,132517.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2016,0.1804,0.882125293,0.000146516,1.062378777,464844387.0,85916.0
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2017,0.2093,0.814065098,1.5301e-05,1.023349797,475759993.19,31374.17
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2018,0.3484,0.809580414,2.6326e-05,1.157954088,400265714.62,20900.42
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2019,0.5611,0.859557847,0.000127897,1.4205299500000002,367027120.64,191748.5
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2020,0.3374,0.777024956,0.000172742,1.114252214,329906881.24,173123.85
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2021,0.4768,0.854300023,0.000530015,1.3305700079999998,494414558.65,504524.98
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2022,0.8135800000000001,0.170703818,0.000265281,0.9840185370000001,138551880.94,236954.47
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2023,0.4471,1.113053266,5.7476e-05,1.56009579,777188361.1,47372.31
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2024,0.6186499999999999,0.7141494,7.5961e-05,1.3327234389999998,421052615.06,74015.29
OLSOIL,Rapeseed,Rapeseed & Mustard (R&M Seed),2025,,0.477713872,0.000126192,,288945641.0,100518.01
OLSOIL,Sesame,Sesamum,2000,0.0507,2.96e-06,0.002223591,0.04847936900000001,6734.0,1356210.38
OLSOIL,Sesame,Sesamum,2001,0.0696,0.000133038,0.033464988,0.036268049999999996,92219.0,17622107.89
OLSOIL,Sesame,Sesamum,2002,0.0192,0.000242501,0.028554332,-0.009111831000000004,133684.32,13005829.32
OLSOIL,Sesame,Sesamum,2003,0.0247,5.741e-05,0.006633702,0.018123708000000002,32418.0,4281610.0
OLSOIL,Sesame,Sesamum,2004,0.0298,0.000222353,0.009679058,0.020343295,83281.0,7273811.0
OLSOIL,Sesame,Sesamum,2005,0.0351,0.0,0.010548267,0.024551733,0.0,8561173.0
OLSOIL,Sesame,Sesamum,2006,0.0304,0.0,0.014268223,0.016131777,0.0,10884218.0
OLSOIL,Sesame,Sesamum,2007,0.032799999999999996,0.00013145,0.026341626,0.006589823999999994,67158.0,24066306.0
OLSOIL,Sesame,Sesamum,2008,0.041,7.684e-05,0.027303819,0.013773021000000003,57767.0,29761868.0
OLSOIL,Sesame,Sesamum,2009,0.0334,6.15e-05,0.029733507,0.003727992999999999,25482.0,37400168.0
OLSOIL,Sesame,Sesamum,2010,0.031100000000000003,2.1543e-05,0.008193257,0.022928286,23806.0,11286173.0
OLSOIL,Sesame,Sesamum,2011,0.0303,2.7174e-05,0.014440233,0.015886941,37278.0,18354496.0
OLSOIL,Sesame,Sesamum,2012,0.0291,1.2001e-05,0.0220337,0.007078301000000002,15271.0,29638293.0
OLSOIL,Sesame,Sesamum,2013,0.032600000000000004,3.7906e-05,0.031984631,0.0006532750000000018,92332.0,57636104.0
OLSOIL,Sesame,Sesamum,2014,0.0343,1.0295e-05,0.033348158,0.0009621369999999949,41265.0,65401723.0
OLSOIL,Sesame,Sesamum,2015,0.0318,5.351e-06,0.026760898,0.005044453000000001,16114.0,40505966.0
OLSOIL,Sesame,Sesamum,2016,0.0341,2.1563e-05,0.022488816,0.011632747000000002,35417.0,32539035.0
OLSOIL,Sesame,Sesamum,2017,0.0354,2.9234e-05,0.035519741,-9.050699999999662e-05,14273.47,43491133.61
OLSOIL,Sesame,Sesamum,2018,0.0358,0.0,0.048837288,-0.013037288000000001,0.0,73496870.04
OLSOIL,Sesame,Sesamum,2019,0.0645,3.5e-07,0.026758964,0.037741386,475.18,40325508.86
OLSOIL,Sesame,Sesamum,2020,0.1022,0.0,0.032837775,0.069362225,0.0,39616231.66
OLSOIL,Sesame,Sesamum,2021,0.1281,5e-09,0.160427617,-0.032327612000000006,30.85,214097954.52
OLSOIL,Sesame,Sesamum,2022,0.152341,0.0,0.096410186,0.05593081400000001,0.0,146130335.52
OLSOIL,Sesame,Sesamum,2023,0.30123700000000003,8e-07,0.239092235,0.06214556500000007,165.51,414457103.36
OLSOIL,Sesame,Sesamum,2024,0.435928,3.962e-06,0.280061164,0.15587079800000003,1692.5,345725976.5
OLSOIL,Sesame,Sesamum,2025,,0.0,0.163958695,,0.0,187309212.16
OLSOIL,Sunflower,Sunflower,2000,0.068646,0.032335272,2.0272e-05,0.100961,6078118.0,50530.0
OLSOIL,Sunflower,Sunflower,2001,0.073962,0.000203161,7.214e-06,0.07415794699999999,113143.0,3355.0
OLSOIL,Sunflower,Sunflower,2002,0.128531,0.01969319,2e-06,0.14822219,5146729.47,944.0
OLSOIL,Sunflower,Sunflower,2003,0.35853199999999996,0.158771449,0.0,0.5173034489999999,46463212.0,0.0
OLSOIL,Sunflower,Sunflower,2004,0.32765,0.131777982,6.8629e-05,0.459359353,39223041.0,233565.0
OLSOIL,Sunflower,Sunflower,2005,0.348275,0.000855153,0.0,0.349130153,3319733.0,0.0
OLSOIL,Sunflower,Sunflower,2006,0.407224,0.248150847,0.0,0.655374847,82975903.0,0.0
OLSOIL,Sunflower,Sunflower,2007,0.603894,0.074950622,0.0,0.6788446220000001,29084015.0,0.0
OLSOIL,Sunflower,Sunflower,2008,0.420487,0.015562291,0.0,0.436049291,7392030.0,0.0
OLSOIL,Sunflower,Sunflower,2009,0.325478,0.28711994,1.5e-06,0.61259644,115616034.0,1138.0
OLSOIL,Sunflower,Sunflower,2010,0.404391,0.019822094,0.0,0.424213094,10698210.0,0.0
OLSOIL,Sunflower,Sunflower,2011,0.282923,0.158955304,1.7e-06,0.44187660399999995,104843127.0,2485.0
OLSOIL,Sunflower,Sunflower,2012,0.24338100000000001,0.050209428,8.246e-06,0.293582182,29812606.0,17223.0
OLSOIL,Sunflower,Sunflower,2013,0.193101,0.07000471,5.746e-06,0.263099964,72801389.0,8483.0
OLSOIL,Sunflower,Sunflower,2014,0.168625,0.09711495,3.88e-07,0.265739562,88864864.0,159.0
OLSOIL,Sunflower,Sunflower,2015,0.0859,0.023952942,5.87e-07,0.10985235500000001,21376270.0,1334.0
OLSOIL,Sunflower,Sunflower,2016,0.10629999999999999,0.043293424,3.295e-06,0.149590129,54558960.0,6290.0
